dir_name,img_file,bound_left,bound_top,bound_right,bound_bot,pan,roll,tilt,anger,joy,sorrow,surprise
170524_0900_101/,G0011347.jpg,1412,1346,1519,1471,24.38481330871582,-4.132620334625243,-7.0227556228637695,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011347.jpg,3035,1026,3113,1117,23.65962791442871,0.6275908350944519,4.2645230293273935,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011347.jpg,3302,1356,3408,1479,6.838257789611816,-3.355107545852661,-7.285643100738525,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011347.jpg,728,1255,846,1392,8.635165214538574,-7.463328838348389,-5.728991985321045,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011347.jpg,912,967,995,1064,13.700304985046387,-11.469924926757812,-0.7327384352684021,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011347.jpg,1137,965,1205,1044,17.367876052856445,13.77935028076172,-0.4045829176902771,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011347.jpg,2632,892,2689,959,5.573850154876709,13.34677028656006,7.218058586120605,Likelihood.UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011347.jpg,1857,976,1924,1054,6.2949538230896,3.278432607650757,-12.293316841125488,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011347.jpg,1320,1008,1392,1092,35.11171722412109,17.937803268432614,-14.622591972351074,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011347.jpg,2067,995,2121,1058,-6.823330402374268,5.733297824859619,-9.685004234313963,Likelihood.UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011352.jpg,1410,1348,1519,1474,24.40131378173828,-1.7414554357528689,-7.494250297546388,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011352.jpg,3304,1357,3415,1486,0.7669161558151245,-3.956907987594605,-3.41881799697876,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011352.jpg,2632,893,2688,959,7.470446586608888,13.494304656982422,8.376840591430664,Likelihood.POSSIBLE,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011352.jpg,1146,970,1211,1046,8.873661041259766,19.020244598388672,-3.033679962158203,Likelihood.VERY_UNLIKELY,Likelihood.UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011352.jpg,3052,1054,3131,1145,23.336917877197266,2.613977670669556,-4.028942584991455,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011352.jpg,2633,1168,2723,1272,18.68385505676269,0.03734530508518219,-9.267318725585938,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011352.jpg,2984,957,3048,1031,-3.957537651062012,4.353321552276611,6.664502143859862,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011352.jpg,2690,1403,2788,1516,6.994105339050293,10.416584968566896,-16.151115417480472,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011352.jpg,1333,1031,1400,1108,40.62012481689453,35.76829147338867,-0.5162334442138672,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011357.jpg,3303,1361,3408,1483,5.400236129760742,-4.131781578063965,-3.516848087310791,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011357.jpg,2631,892,2687,957,12.38565731048584,14.875997543334961,6.48378324508667,Likelihood.UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011357.jpg,3052,1055,3131,1146,24.49346351623535,4.88625431060791,-3.9942843914031982,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011357.jpg,1136,955,1207,1037,21.130558013916016,5.543089866638184,11.873845100402832,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011357.jpg,2251,969,2317,1044,-2.5125253200531006,-2.6462361812591557,-1.1402145624160769,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011357.jpg,1320,990,1403,1086,28.37070083618164,2.7257485389709477,-8.210475921630861,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011357.jpg,1484,1625,1633,1798,45.2014045715332,5.842801570892334,-9.523699760437012,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011362.jpg,3304,1356,3411,1481,11.08039665222168,-4.875797748565674,-5.436531066894531,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011362.jpg,908,956,993,1055,19.265796661376953,-9.79687786102295,1.775784611701965,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011362.jpg,725,1252,847,1394,26.26398468017578,-2.7016217708587646,-11.725872039794922,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011362.jpg,2631,892,2689,959,12.898263931274414,15.858762741088867,8.051308631896973,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011362.jpg,1402,1344,1508,1466,32.48469924926758,-11.156432151794434,-0.3061184585094452,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011362.jpg,2064,960,2128,1033,2.9971463680267334,9.425348281860352,6.536666393280028,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011362.jpg,2249,970,2311,1043,6.222132205963135,-3.6508667469024663,-0.14358240365982056,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011362.jpg,1319,990,1398,1081,25.90680885314941,5.44818639755249,-3.225400686264038,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011362.jpg,2388,1039,2468,1132,64.2171630859375,5.431863307952881,-2.271613359451294,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011367.jpg,3305,1356,3413,1481,6.955134391784668,-4.315789699554443,-6.975755214691162,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011367.jpg,2634,892,2691,959,6.427106857299805,14.52953815460205,6.7226929664611825,Likelihood.POSSIBLE,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011367.jpg,902,964,986,1062,19.30876922607422,-9.86757755279541,5.355386734008789,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011367.jpg,3052,1053,3132,1146,23.871450424194336,0.4041002988815308,1.0375298261642456,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011367.jpg,2595,848,2653,915,24.330291748046875,14.854840278625488,4.52492618560791,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011367.jpg,2061,961,2122,1033,5.7886109352111825,8.144351005554201,5.572789192199707,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011367.jpg,737,1272,850,1403,20.466856002807614,-1.0992300510406494,-4.723374366760254,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011367.jpg,1864,982,1930,1059,24.05072021484375,17.170873641967773,-12.76644515991211,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011367.jpg,1317,988,1397,1081,27.59013366699219,2.1482341289520264,-5.439653873443604,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011367.jpg,1408,1356,1514,1481,52.45679092407226,13.124364852905273,0.17083163559436798,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011372.jpg,904,959,987,1056,11.137490272521973,-6.691637992858888,2.8166041374206543,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011372.jpg,2633,893,2691,960,8.450849533081055,15.438959121704102,8.102042198181152,Likelihood.UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011372.jpg,3054,1055,3133,1147,20.68522453308105,3.3176755905151367,1.0965173244476318,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011372.jpg,2666,1393,2776,1521,20.532787322998047,8.896912574768066,-5.948750972747803,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011372.jpg,2770,957,2834,1032,12.541546821594238,-9.187915802001953,13.502723693847654,Likelihood.UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011372.jpg,2062,973,2124,1045,-2.4623680114746094,21.22640419006348,-15.414280891418455,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011372.jpg,1317,987,1399,1082,24.9705867767334,4.5317654609680185,-0.11016949266195296,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011377.jpg,902,965,988,1065,17.23265266418457,-5.382500171661377,7.16588830947876,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011377.jpg,724,1255,849,1401,8.28571605682373,-10.461395263671877,2.918950080871582,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011377.jpg,1854,973,1918,1048,15.490056991577148,-2.7034032344818115,-2.934123039245605,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011377.jpg,2633,892,2691,960,9.12737274169922,15.222389221191404,7.698395252227782,Likelihood.UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011377.jpg,3054,1056,3133,1147,22.00269317626953,4.0366806983947745,1.2370418310165403,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011377.jpg,1385,1349,1498,1480,37.1124267578125,3.4364984035491943,-5.244186401367188,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011377.jpg,2665,1406,2769,1528,17.958208084106445,12.281774520874025,-0.33341336250305176,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011377.jpg,1322,988,1403,1082,27.909461975097656,8.676353454589844,-1.2978253364562988,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011377.jpg,2053,974,2110,1040,3.877496480941773,-3.543229818344116,0.7434226274490356,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011377.jpg,2655,1186,2738,1283,22.157724380493164,-1.8925405740737915,-4.553560256958008,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011382.jpg,905,966,988,1063,16.57253646850586,-3.585407257080078,3.042323589324951,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011382.jpg,2606,877,2660,941,16.049612045288086,7.165894508361816,10.449073791503906,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011382.jpg,1142,950,1211,1031,25.17326354980469,4.157193183898927,5.782239437103272,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011382.jpg,2055,961,2117,1033,13.53592014312744,4.869034290313722,13.279752731323242,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011382.jpg,2649,1179,2738,1282,15.243959426879885,-7.3982834815979,0.7837417125701904,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011382.jpg,1854,975,1921,1053,8.321094512939451,-4.4506120681762695,-13.834904670715332,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011382.jpg,3055,1057,3134,1149,23.84752655029297,4.444502353668213,3.407176733016968,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011382.jpg,3203,1365,3303,1480,18.282663345336914,-2.9945671558380127,-18.275257110595703,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011382.jpg,1388,1354,1500,1484,31.87385177612305,5.577496528625488,-24.679218292236328,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011382.jpg,742,1285,844,1404,12.71579360961914,-2.803236722946167,-9.455092430114746,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011382.jpg,1284,935,1354,1017,6.729078769683838,-15.246461868286133,-0.06120143085718155,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011382.jpg,1324,997,1406,1092,51.41258239746094,33.58910369873047,-30.01108169555664,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011387.jpg,725,1261,846,1402,19.7829532623291,-5.578763961791992,0.9338702559471129,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011387.jpg,905,966,990,1064,16.563488006591793,-2.52248477935791,3.7186858654022217,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011387.jpg,2044,972,2111,1050,9.960457801818848,-1.1994966268539429,14.01718521118164,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011387.jpg,2614,885,2671,951,6.175680637359619,12.201305389404295,8.915696144104004,Likelihood.UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011387.jpg,3056,1056,3134,1147,19.29184341430664,4.50488805770874,-1.008372783660889,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011387.jpg,1139,964,1208,1045,8.475502014160156,3.4914252758026123,1.985666394233704,Likelihood.VERY_UNLIKELY,Likelihood.UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011387.jpg,1856,976,1923,1055,6.343978404998778,-2.5198345184326167,-14.018941879272461,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011392.jpg,904,963,990,1063,14.844405174255373,-6.153778076171875,-0.5818541646003723,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011392.jpg,2614,883,2671,950,4.872910976409912,12.227527618408205,6.740283489227295,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011392.jpg,2054,961,2119,1036,4.463010311126709,5.45787239074707,5.751145362854004,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011392.jpg,3052,1056,3131,1148,22.26572799682617,2.807070732116699,-1.2601284980773926,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011392.jpg,1858,975,1931,1060,-5.939600944519043,-3.0980806350708012,-6.896090030670166,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011392.jpg,2251,962,2316,1038,14.505437850952148,-0.5781540274620056,15.944101333618164,Likelihood.UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011392.jpg,750,1290,850,1406,24.74419021606445,4.2686920166015625,-0.4549768567085266,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011392.jpg,3622,981,3694,1065,7.2905030250549325,-0.4214380979537964,-13.886669158935547,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011392.jpg,1150,983,1214,1057,6.688232421875,7.99991512298584,-1.3200846910476685,Likelihood.VERY_UNLIKELY,Likelihood.POSSIBLE,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011397.jpg,904,965,988,1063,14.621538162231445,-5.363954544067383,-0.3254496455192566,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011397.jpg,2663,1401,2772,1528,14.37751579284668,18.14121437072754,-0.1235719472169876,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011397.jpg,2069,979,2125,1044,-4.295714378356934,6.849854469299316,-0.6557499170303345,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011397.jpg,3054,1057,3132,1148,20.216035842895508,2.8575265407562256,-1.2713141441345217,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011397.jpg,2256,961,2318,1033,3.676902532577514,1.5522985458374023,6.573434829711914,Likelihood.POSSIBLE,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011397.jpg,1856,976,1928,1059,4.622848510742188,-2.319080352783203,-20.432092666625977,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011397.jpg,3616,983,3687,1065,3.0120718479156494,1.4798936843872068,2.8366146087646484,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011397.jpg,3495,905,3563,984,-16.033136367797848,5.0785675048828125,14.203861236572266,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011402.jpg,906,964,991,1063,15.66363525390625,-4.105789661407472,-0.04588129371404648,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011402.jpg,3053,1057,3130,1147,24.7445068359375,3.981998443603516,-2.337646484375,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011402.jpg,738,1263,856,1400,2.3156075477600098,-10.415088653564453,-5.009910106658936,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011402.jpg,1544,1669,1703,1854,44.56587600708008,-1.9693650007247925,-19.9445743560791,Likelihood.VERY_UNLIKELY,Likelihood.VERY_LIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011402.jpg,2068,976,2126,1044,-2.421140193939209,9.164023399353027,-0.7840949892997742,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011402.jpg,1930,1065,2013,1162,13.170015335083008,-5.633465766906737,1.8869175910949707,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011402.jpg,1317,988,1398,1082,23.81957054138184,4.800675392150879,-4.9185147285461435,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011402.jpg,1863,984,1929,1061,-3.4810793399810787,-2.332876920700073,-13.205737113952635,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011402.jpg,2787,953,2853,1030,-11.300060272216795,27.87946510314941,6.579163074493407,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011402.jpg,3607,984,3678,1067,0.4167165756225586,-4.513081073760986,-4.092289447784424,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011407.jpg,907,967,991,1065,11.99435043334961,-4.582727909088135,3.1772241592407227,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_0900_101/,G0011407.jpg,736,1266,849,1398,13.386059761047365,-6.862286567687987,-2.211522102355957,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
