dir_name,img_file,bound_left,bound_top,bound_right,bound_bot,pan,roll,tilt,anger,joy,sorrow,surprise
170524_1030_101/,G0016102.jpg,2597,1524,2725,1673,14.18430995941162,-2.8396928310394287,-12.749260902404785,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016102.jpg,802,1078,894,1185,4.526586055755615,-17.246490478515625,-3.377103567123413,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016102.jpg,2603,1185,2681,1276,4.854844093322754,-17.428594589233402,-2.617892980575561,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016102.jpg,2230,956,2298,1035,15.185172080993652,-7.128275871276856,-5.67889928817749,Likelihood.POSSIBLE,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016102.jpg,1717,883,1778,955,7.1587748527526855,1.7741799354553225,-7.102110862731934,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016102.jpg,2886,1193,2972,1293,17.67055320739746,-8.92774486541748,8.506175994873049,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016102.jpg,2379,1059,2453,1145,4.608360290527344,-11.789697647094727,5.015796661376953,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016102.jpg,2384,1180,2479,1290,23.29100227355957,-3.791410207748413,-4.927237510681152,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016102.jpg,741,1316,869,1465,-3.0346143245697017,-6.570953369140625,-5.734053134918213,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016102.jpg,2959,951,3017,1019,12.923110008239744,7.645631790161133,-9.09311294555664,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016102.jpg,2465,862,2521,927,10.413249969482422,-6.280352592468263,10.21784782409668,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016102.jpg,2802,867,2859,934,30.94167137145996,2.2500786781311035,-0.8511201739311218,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016102.jpg,3498,896,3562,970,0.5972405672073364,8.325295448303223,0.7348593473434448,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016102.jpg,1323,1004,1409,1103,22.827938079833984,-19.115562438964844,1.2242883443832395,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016102.jpg,1017,1044,1100,1140,11.266195297241213,-21.174694061279297,-7.260025501251222,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016102.jpg,3794,1144,3876,1239,-5.348806381225586,21.216196060180664,8.498918533325195,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016102.jpg,2861,1079,2933,1163,43.87322235107422,39.861671447753906,-16.284149169921875,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016102.jpg,2231,852,2284,914,7.56269645690918,-4.37293004989624,2.299111604690552,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016102.jpg,2641,895,2700,964,34.48237991333008,17.236042022705078,-22.020666122436523,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016102.jpg,2968,890,3023,953,34.829952239990234,-6.787547588348389,4.10798978805542,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016102.jpg,2554,1087,2609,1151,17.631423950195312,7.216828346252441,-8.061810493469237,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016102.jpg,2922,1426,3009,1527,-9.22558879852295,21.53341484069824,-8.807222366333008,Likelihood.UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016107.jpg,1717,882,1780,954,6.994894981384277,1.24684476852417,-5.319682121276856,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016107.jpg,801,1079,892,1185,6.022480487823486,-16.259069442749027,-3.9603796005249023,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016107.jpg,2377,1059,2451,1145,15.398651123046875,-10.229240417480467,4.68989896774292,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016107.jpg,2600,1180,2680,1274,14.096792221069336,-15.587971687316895,-5.901161670684815,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016107.jpg,2956,946,3015,1014,25.74454116821289,9.93996524810791,-16.113107681274414,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016107.jpg,2378,1173,2470,1279,24.658639907836914,-7.458688735961914,-6.7534427642822275,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016107.jpg,2878,1195,2962,1293,9.09080982208252,-2.2639100551605225,-1.2561792135238647,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016107.jpg,2224,946,2287,1020,12.934504508972168,14.139124870300293,-10.695124626159668,Likelihood.UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016107.jpg,1022,1040,1105,1136,-4.329161643981934,-25.04226493835449,-9.02137565612793,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016107.jpg,1319,1004,1406,1107,30.08406639099121,-19.6831111907959,2.81634521484375,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016107.jpg,2804,868,2861,934,21.55132293701172,0.2495581656694412,-2.28580093383789,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016107.jpg,3497,894,3563,971,2.6522057056427,7.54575777053833,1.2615119218826294,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016107.jpg,679,1300,796,1437,-41.343299865722656,-14.991377830505373,-6.197933673858643,Likelihood.VERY_UNLIKELY,Likelihood.VERY_LIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016107.jpg,2861,1083,2930,1163,42.2891845703125,40.77274703979492,-21.766096115112305,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016107.jpg,2551,1084,2610,1153,24.55182647705078,6.708785533905028,-11.212760925292967,Likelihood.VERY_UNLIKELY,Likelihood.UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016107.jpg,2635,883,2704,963,40.89271545410156,19.674516677856445,-37.95524215698242,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016112.jpg,2615,1177,2698,1273,19.5655517578125,4.359832763671875,8.396504402160645,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016112.jpg,802,1082,891,1186,5.340928554534912,-18.46470642089844,-4.466444492340088,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016112.jpg,1717,875,1780,947,2.35286545753479,-0.8136643767356873,0.950718104839325,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016112.jpg,2957,947,3015,1014,21.930269241333008,11.421890258789062,-16.451913833618164,Likelihood.POSSIBLE,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016112.jpg,2208,937,2274,1014,2.097444772720337,-7.104880332946777,3.7327260971069336,Likelihood.UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.POSSIBLE,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016112.jpg,2876,1196,2961,1294,2.602646589279175,2.915215492248535,-3.0483064651489262,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016112.jpg,2375,1175,2465,1280,25.426166534423828,-6.970456600189209,-5.03426456451416,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016112.jpg,1321,1004,1410,1107,22.924861907958984,-19.814929962158203,5.467795848846436,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016112.jpg,2062,969,2124,1041,12.06987476348877,-5.288081169128418,2.173547744750977,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016112.jpg,2803,869,2859,935,29.88905334472656,3.0426456928253174,0.4854868054389954,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016112.jpg,241,1061,330,1165,21.92823600769043,-17.047426223754886,5.516441345214844,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016112.jpg,706,1264,825,1403,-3.83465838432312,-15.635868072509766,-10.04834270477295,Likelihood.VERY_UNLIKELY,Likelihood.UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016112.jpg,3499,896,3563,971,-2.3521387577056885,5.6400508880615225,3.3786928653717037,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016112.jpg,2858,1073,2926,1152,32.24550247192383,23.071197509765625,-19.654878616333008,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016112.jpg,2704,1418,2821,1555,29.80284118652344,13.868943214416506,-19.493974685668945,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016112.jpg,1013,1036,1099,1135,18.686275482177734,-9.745856285095217,-14.10511875152588,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016112.jpg,3411,1520,3530,1658,18.018848419189453,-6.222095489501952,-1.3359888792037964,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016112.jpg,354,1327,479,1471,-5.0716657638549805,-24.35988807678223,-25.72084045410156,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016112.jpg,2636,885,2706,966,36.10128402709961,17.528985977172848,-32.44237518310547,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016117.jpg,2610,1173,2697,1273,14.169675827026367,11.783001899719238,-0.7698327898979187,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016117.jpg,2224,938,2293,1018,11.783058166503904,-1.7231807708740234,0.4366421103477478,Likelihood.UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016117.jpg,2395,1195,2485,1299,22.1846866607666,-5.924027919769287,-6.103229522705077,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016117.jpg,1718,876,1779,948,8.352376937866211,1.24701988697052,1.184016466140747,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016117.jpg,2958,949,3017,1017,18.28952407836914,8.400521278381348,-7.438625812530518,Likelihood.POSSIBLE,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016117.jpg,801,1080,892,1185,5.300884246826172,-16.275760650634766,-8.44819164276123,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016117.jpg,709,1265,827,1401,-6.3764286041259775,-16.964691162109375,-13.05885410308838,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016117.jpg,2888,1192,2971,1289,20.026079177856445,-0.4749184846878052,-12.02108097076416,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016117.jpg,1321,1005,1409,1107,23.66328430175781,-20.073467254638672,6.5801262855529785,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016117.jpg,1022,1038,1105,1135,7.865396499633789,-15.14048671722412,-8.588427543640138,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016117.jpg,2071,971,2120,1029,17.37176513671875,-2.289335966110229,-12.710370063781738,Likelihood.VERY_UNLIKELY,Likelihood.UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016117.jpg,3793,1139,3875,1234,-8.770121574401855,19.015216827392575,14.586745262145994,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016117.jpg,2864,1080,2936,1163,39.3668327331543,33.065040588378906,-16.808055877685547,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016117.jpg,3500,899,3564,973,-4.368515968322754,5.894121646881104,8.758543968200684,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016117.jpg,2643,895,2702,963,33.141185760498054,16.882696151733402,-25.89057540893555,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016117.jpg,3436,1534,3567,1685,48.13368225097656,28.18325233459473,-29.91988182067871,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016122.jpg,2611,1177,2695,1274,9.502157211303713,9.22052001953125,2.8482840061187744,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016122.jpg,2962,948,3021,1016,15.678297996520994,14.03585433959961,-11.092029571533203,Likelihood.UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016122.jpg,1720,879,1779,947,4.70670747756958,1.1882290840148926,0.17066022753715515,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016122.jpg,802,1080,892,1185,4.263832092285156,-16.846858978271484,-8.027627944946289,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016122.jpg,2879,1188,2970,1294,19.34855842590332,-0.6751358509063721,2.3973491191864014,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.UNLIKELY
170524_1030_101/,G0016122.jpg,1321,1002,1409,1104,22.91608810424805,-18.908466339111328,0.4849724471569061,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016122.jpg,3797,1152,3878,1247,-9.621345520019533,21.693382263183594,13.879308700561525,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016122.jpg,2394,1194,2481,1295,30.085613250732425,-2.1483328342437744,-8.484722137451174,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016122.jpg,3500,898,3564,972,-7.361469268798827,4.521825313568115,5.379823207855225,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016122.jpg,2060,967,2125,1043,16.72786521911621,-7.542429447174072,2.581949472427368,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016122.jpg,2869,1084,2940,1167,40.43424987792969,39.5926399230957,-20.46068000793457,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016122.jpg,2640,894,2702,966,37.47458267211914,17.796524047851562,-21.85748291015625,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016122.jpg,352,1339,473,1480,-0.15446065366268158,-23.09374237060547,-12.916854858398438,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016127.jpg,2607,1177,2693,1277,8.402334213256836,6.772177219390869,6.5618324279785165,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016127.jpg,601,1000,691,1105,15.577730178833008,-8.153804779052733,13.234957695007324,Likelihood.POSSIBLE,Likelihood.VERY_UNLIKELY,Likelihood.POSSIBLE,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016127.jpg,1718,876,1778,946,4.92689847946167,0.3379547595977783,-1.393429160118103,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016127.jpg,2962,951,3020,1019,9.71511173248291,8.05878734588623,-4.848572731018066,Likelihood.UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016127.jpg,2394,1193,2484,1297,27.35454368591309,-4.632803440093994,-9.918312072753906,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016127.jpg,800,1078,893,1186,6.515803813934326,-16.508150100708008,-9.04206657409668,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016127.jpg,1320,1004,1408,1106,23.17570686340332,-19.704030990600586,2.90539813041687,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016127.jpg,2865,1193,2945,1287,16.741266250610348,-3.7522921562194815,-10.88683032989502,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016127.jpg,1018,1041,1100,1137,11.674901962280273,-9.642353057861328,-8.248873710632324,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016127.jpg,3813,1133,3902,1237,-10.780778884887695,24.27723503112793,18.769044876098636,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016127.jpg,2064,966,2126,1039,4.852752208709717,-4.806666851043701,-5.920194625854492,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016127.jpg,2234,965,2294,1034,15.007546424865724,5.1971516609191895,-2.2723047733306885,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016127.jpg,3502,888,3567,964,-7.814966678619385,8.760795593261719,13.1372652053833,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016127.jpg,2873,1086,2943,1168,41.53602981567383,41.68545913696289,-18.11623764038086,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016127.jpg,352,1331,474,1472,-8.720024108886719,-28.10268783569336,-20.1986141204834,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016127.jpg,2713,1691,2822,1818,15.95878791809082,15.36912727355957,-20.695222854614254,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016127.jpg,2394,961,2454,1032,60.43333435058594,-6.332443714141847,-6.891593456268311,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016127.jpg,185,1260,261,1349,-4.0654892921447745,-21.638975143432614,10.95250129699707,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016127.jpg,2640,896,2700,966,41.68236923217773,18.675518035888672,-18.80767822265625,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016132.jpg,2609,1175,2693,1273,-2.5618462562561035,10.317530632019043,3.9455549716949454,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016132.jpg,2959,948,3017,1015,20.10111427307129,12.045957565307615,-12.136585235595705,Likelihood.POSSIBLE,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016132.jpg,1721,875,1779,943,6.719897747039795,1.0487332344055176,2.772609233856201,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016132.jpg,715,1263,838,1407,-4.639035701751709,-16.04336929321289,-4.332671165466309,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
170524_1030_101/,G0016132.jpg,2705,1650,2851,1820,19.69662094116211,5.658675193786621,-10.758705139160156,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY,Likelihood.VERY_UNLIKELY
